batch,cores,dram,runtime_cycles,per_core_ipc,n_cores_observed,n_cores_expected,active_channels,total_channels,avg_read_latency_ns,avg_read_queue_len,row_hit_rate,total_read_reqs,read_bw_gbs,power,llc_assoc
1,8,ddr4,119572846,1.15986627933904,8,8,1,1,67.7329018376603,12.364122,0.9514026659176678,9285394,15.903683443312874,0.23479997182802284,8
2,8,ddr4,240742988,1.152170729059822,8,8,1,1,68.53704785000421,12.479389,0.9483901485849038,18582548,15.808168960667713,0.23065144263675402,8
4,8,ddr4,479617565,1.156659156134117,8,8,1,1,67.97089369774427,12.405189,0.9510050306320237,37188383,15.879695395225985,0.2336249316632566,8
8,8,ddr4,957645798,1.1585787754900168,8,8,1,1,68.08078022893288,12.418956,0.9498825263155568,74199212,15.8680784161912,0.23307721155415909,8
12,8,ddr4,1433646119,1.1608597979261854,8,8,1,1,67.85749833393224,12.392462,0.9508660946989677,111289891,15.898044416078108,0.2342857430116646,8
16,8,ddr4,1910430299,1.161526904782408,8,8,1,1,67.82088046061314,12.384439,0.9504768719608474,148337234,15.90189683397604,0.23446904148068437,8
24,8,ddr4,2866511649,1.1611759153887184,8,8,1,1,67.84845536251407,12.390958,0.9506886132126577,222543593,15.899788114344412,0.2343426689582231,8
31,8,ddr4,3699504357,1.162140507785865,8,8,1,1,67.83847212369038,12.38829,0.9504372139688816,287233447,15.900889489234896,0.23439339052687813,8
